#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,throughput,42719.76220471566
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,total_gc_time_%,49.50391676139774
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,read,2289.97049064
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,init,691875610623
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,read-modify-write,316338.32915439806
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,cleanup,34372845567
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,main_gc_count,269
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,update,312485.3017022621
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,transaction,1625661898751
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r2,log,100GB,40,,main_gc_time_ms,1116583
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,runtime,2367304
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,throughput,42242.145495466575
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,total_gc_time_%,49.517636940587266
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,read,2116.55563063
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,init,706392096767
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,read-modify-write,318857.89066882886
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,cleanup,30270554111
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,main_gc_count,270
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,update,315413.3595217662
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,transaction,1632465059839
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r3,log,100GB,40,,main_gc_time_ms,1126231
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,runtime,2334086
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,throughput,42843.32282529435
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,total_gc_time_%,49.8440074615931
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,read,2561.59789018
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,init,674649604095
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,read-modify-write,316639.24247957004
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,cleanup,30640439295
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,main_gc_count,270
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,update,313324.38991457806
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,transaction,1636290265087
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r4,log,100GB,40,,main_gc_time_ms,1122991
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,runtime,2324057
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,throughput,43028.2045578056
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,total_gc_time_%,49.190704014574514
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,read,2205.26947986
15000000,15000000,10,zipfian,100000000,false,infinispan,workloadf_run,true,10,true,interleaved,expended,r5,log,100GB,40,,init,683411505151
