#cachesize,recordcount,fieldcount,fieldlength,operationcount,threads,binding,workload,integrity,distribution,readonly,preload,memory,oop,filesystem,heapsize,hinitoccper,n_run,operation,value
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,init,5480
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,load_gc_count,17
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,cleanup,2546
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,insert_ops,1000000
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,insert_lat,20.837994
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,update_ops,1499328
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r3,update_lat,19.86300462607248
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,runtime,10513
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,throughput,380481.30885570246
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,total_gc_time_%,1.1414439265671075
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,load,7794425855
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,used_mem_mb_min,52
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,used_mem_mb_max,636
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,main_gc_count,4
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,main_gc_time_ms,21
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,transaction,2627239935
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,load_gc_time_ms,99
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,read_ops,1500034
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,read_lat,19.728224826903922
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,init,5367
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,load_gc_count,17
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,cleanup,1777
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,insert_ops,1000000
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,insert_lat,20.560355
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,update_ops,1499966
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r4,update_lat,19.792651300096136
1,1000000,10,100,3000000,1,jnvm-blackhole,workloada_run,true,zipfian,false,true,default,default,none,20GB,40,r5,runtime,10550
